t,x,y,theta,v,omega,h,gamma1,gamma2
8.710000,1.439788,0.503293,-0.988449,0.020135,-0.158247,0.118380,1.400000,0.300000
8.720000,1.439898,0.503125,-0.990032,0.019924,-0.157201,0.118339,1.400000,0.300000
8.730000,1.440008,0.502959,-0.991604,0.019716,-0.156183,0.118300,1.400000,0.300000
8.740000,1.440115,0.502793,-0.993166,0.019491,-0.155198,0.118259,1.400000,0.300000
8.750000,1.440222,0.502630,-0.994718,0.019280,-0.154239,0.118220,1.400000,0.300000
8.760000,1.440327,0.502468,-0.996260,0.019081,-0.153306,0.118181,1.400000,0.300000
8.770000,1.440430,0.502308,-0.997793,0.018890,-0.152399,0.118142,1.400000,0.300000
8.780000,1.440533,0.502149,-0.999317,0.018706,-0.151518,0.118104,1.400000,0.300000
8.790000,1.440634,0.501992,-1.000832,0.018529,-0.150664,0.118066,1.400000,0.300000
8.800000,1.440733,0.501836,-1.002339,0.018358,-0.149836,0.118028,1.400000,0.300000
8.810000,1.440832,0.501681,-1.003837,0.018192,-0.149034,0.117991,1.400000,0.300000
8.820000,1.440930,0.501527,-1.005328,0.018031,-0.148257,0.117954,1.400000,0.300000
8.830000,1.441026,0.501375,-1.006810,0.017876,-0.147506,0.117918,1.400000,0.300000
8.840000,1.441122,0.501224,-1.008285,0.017725,-0.146779,0.117882,1.400000,0.300000
8.850000,1.441216,0.501074,-1.009753,0.017580,-0.146077,0.117846,1.400000,0.300000
8.860000,1.441310,0.500925,-1.011214,0.017439,-0.145400,0.117810,1.400000,0.300000
8.870000,1.441402,0.500777,-1.012668,0.017304,-0.144746,0.117775,1.400000,0.300000
8.880000,1.441494,0.500630,-1.014115,0.017173,-0.144117,0.117740,1.400000,0.300000
8.890000,1.441584,0.500485,-1.015556,0.017048,-0.143510,0.117706,1.400000,0.300000
8.900000,1.441674,0.500340,-1.016991,0.016927,-0.142927,0.117671,1.400000,0.300000
8.910000,1.441763,0.500196,-1.018421,0.016812,-0.142367,0.117637,1.400000,0.300000
8.920000,1.441851,0.500052,-1.019844,0.016701,-0.141829,0.117603,1.400000,0.300000
8.930000,1.441938,0.499910,-1.021263,0.016582,-0.141322,0.117568,1.400000,0.300000
8.940000,1.442025,0.499769,-1.022676,0.016468,-0.140839,0.117533,1.400000,0.300000
8.950000,1.442111,0.499628,-1.024084,0.016366,-0.140376,0.117497,1.400000,0.300000
8.960000,1.442195,0.499488,-1.025488,0.016273,-0.139933,0.117462,1.400000,0.300000
8.970000,1.442280,0.499349,-1.026887,0.016187,-0.139510,0.117427,1.400000,0.300000
8.980000,1.442363,0.499210,-1.028283,0.016107,-0.139109,0.117392,1.400000,0.300000
8.990000,1.442447,0.499072,-1.029674,0.016032,-0.138728,0.117358,1.400000,0.300000
9.000000,1.442529,0.498935,-1.031061,0.015963,-0.138367,0.117324,1.400000,0.300000
9.010000,1.442611,0.498798,-1.032445,0.015898,-0.138026,0.117289,1.400000,0.300000
9.020000,1.442692,0.498661,-1.033825,0.015839,-0.137705,0.117255,1.400000,0.300000
9.030000,1.442773,0.498525,-1.035202,0.015784,-0.137404,0.117222,1.400000,0.300000
9.040000,1.442854,0.498389,-1.036576,0.015734,-0.137122,0.117188,1.400000,0.300000
9.050000,1.442934,0.498254,-1.037947,0.015689,-0.136859,0.117154,1.400000,0.300000
9.060000,1.443013,0.498119,-1.039316,0.015648,-0.136616,0.117121,1.400000,0.300000
9.070000,1.443093,0.497984,-1.040682,0.015612,-0.136391,0.117088,1.400000,0.300000
9.080000,1.443171,0.497849,-1.042046,0.015581,-0.136185,0.117054,1.400000,0.300000
9.090000,1.443250,0.497714,-1.043408,0.015554,-0.135997,0.117021,1.400000,0.300000
9.100000,1.443328,0.497580,-1.044768,0.015532,-0.135827,0.116988,1.400000,0.300000
9.110000,1.443406,0.497446,-1.046126,0.015514,-0.135674,0.116955,1.400000,0.300000
9.120000,1.443484,0.497311,-1.047483,0.015501,-0.135540,0.116922,1.400000,0.300000
9.130000,1.443561,0.497177,-1.048838,0.015492,-0.135423,0.116890,1.400000,0.300000
9.140000,1.443638,0.497043,-1.050192,0.015488,-0.135323,0.116857,1.400000,0.300000
9.150000,1.443715,0.496908,-1.051545,0.015488,-0.135239,0.116824,1.400000,0.300000
9.160000,1.443792,0.496774,-1.052898,0.015493,-0.135173,0.116791,1.400000,0.300000
9.170000,1.443869,0.496639,-1.054250,0.015502,-0.135123,0.116759,1.400000,0.300000
9.180000,1.443945,0.496504,-1.055601,0.015515,-0.135090,0.116726,1.400000,0.300000
9.190000,1.444021,0.496369,-1.056952,0.015533,-0.135072,0.116694,1.400000,0.300000
9.200000,1.444098,0.496234,-1.058302,0.015554,-0.135070,0.116661,1.400000,0.300000
9.210000,1.444174,0.496098,-1.059653,0.015580,-0.135084,0.116628,1.400000,0.300000
9.220000,1.444250,0.495962,-1.061004,0.015610,-0.135113,0.116596,1.400000,0.300000
9.230000,1.444326,0.495826,-1.062355,0.015645,-0.135158,0.116563,1.400000,0.300000
9.240000,1.444402,0.495689,-1.063707,0.015683,-0.135217,0.116530,1.400000,0.300000
9.250000,1.444478,0.495552,-1.065059,0.015726,-0.135291,0.116498,1.400000,0.300000
9.260000,1.444554,0.495414,-1.066412,0.015772,-0.135380,0.116465,1.400000,0.300000
9.270000,1.444630,0.495276,-1.067766,0.015822,-0.135483,0.116432,1.400000,0.300000
9.280000,1.444707,0.495138,-1.069120,0.015877,-0.135600,0.116399,1.400000,0.300000
9.290000,1.444783,0.494998,-1.070476,0.015935,-0.135731,0.116366,1.400000,0.300000
9.300000,1.444859,0.494859,-1.071834,0.015997,-0.135875,0.116333,1.400000,0.300000
9.310000,1.444936,0.494718,-1.073192,0.016063,-0.136033,0.116300,1.400000,0.300000
9.320000,1.445012,0.494577,-1.074553,0.016133,-0.136204,0.116267,1.400000,0.300000
9.330000,1.445089,0.494435,-1.075915,0.016206,-0.136388,0.116234,1.400000,0.300000
9.340000,1.445166,0.494292,-1.077279,0.016283,-0.136585,0.116201,1.400000,0.300000
9.350000,1.445243,0.494149,-1.078645,0.016364,-0.136795,0.116167,1.400000,0.300000
9.360000,1.445320,0.494004,-1.080012,0.016448,-0.137016,0.116134,1.400000,0.300000
9.370000,1.445397,0.493859,-1.081383,0.016536,-0.137250,0.116100,1.400000,0.300000
9.380000,1.445475,0.493713,-1.082755,0.016628,-0.137496,0.116066,1.400000,0.300000
9.390000,1.445553,0.493566,-1.084130,0.016723,-0.137754,0.116032,1.400000,0.300000
9.400000,1.445631,0.493419,-1.085508,0.016821,-0.138023,0.115998,1.400000,0.300000
9.410000,1.445709,0.493270,-1.086888,0.016923,-0.138303,0.115964,1.400000,0.300000
9.420000,1.445788,0.493120,-1.088271,0.017028,-0.138594,0.115930,1.400000,0.300000
9.430000,1.445867,0.492969,-1.089657,0.017137,-0.138897,0.115895,1.400000,0.300000
9.440000,1.445946,0.492817,-1.091046,0.017248,-0.139209,0.115861,1.400000,0.300000
9.450000,1.446026,0.492664,-1.092438,0.017363,-0.139533,0.115826,1.400000,0.300000
9.460000,1.446105,0.492510,-1.093833,0.017482,-0.139866,0.115791,1.400000,0.300000
9.470000,1.446186,0.492354,-1.095232,0.017603,-0.140210,0.115756,1.400000,0.300000
9.480000,1.446266,0.492198,-1.096634,0.017728,-0.140563,0.115721,1.400000,0.300000
9.490000,1.446347,0.492040,-1.098040,0.017855,-0.140926,0.115685,1.400000,0.300000
9.500000,1.446428,0.491881,-1.099449,0.017986,-0.141298,0.115650,1.400000,0.300000
9.510000,1.446510,0.491721,-1.100862,0.018120,-0.141680,0.115614,1.400000,0.300000
9.520000,1.446592,0.491559,-1.102279,0.018257,-0.142070,0.115578,1.400000,0.300000
9.530000,1.446674,0.491396,-1.103699,0.018397,-0.142469,0.115542,1.400000,0.300000
9.540000,1.446757,0.491232,-1.105124,0.018539,-0.142877,0.115505,1.400000,0.300000
9.550000,1.446840,0.491066,-1.106553,0.018685,-0.143293,0.115469,1.400000,0.300000
9.560000,1.446923,0.490899,-1.107986,0.018834,-0.143718,0.115432,1.400000,0.300000
9.570000,1.447007,0.490730,-1.109423,0.018985,-0.144150,0.115395,1.400000,0.300000
9.580000,1.447092,0.490560,-1.110864,0.019139,-0.144590,0.115358,1.400000,0.300000
9.590000,1.447177,0.490389,-1.112310,0.019296,-0.145038,0.115321,1.400000,0.300000
9.600000,1.447262,0.490216,-1.113761,0.019456,-0.145493,0.115283,1.400000,0.300000
9.610000,1.447348,0.490041,-1.115216,0.019618,-0.145956,0.115245,1.400000,0.300000
9.620000,1.447434,0.489865,-1.116675,0.019757,-0.146429,0.115205,1.400000,0.300000
9.630000,1.447520,0.489687,-1.118140,0.019907,-0.146905,0.115164,1.400000,0.300000
9.640000,1.447607,0.489508,-1.119609,0.020069,-0.147385,0.115123,1.400000,0.300000
9.650000,1.447695,0.489327,-1.121082,0.020238,-0.147869,0.115081,1.400000,0.300000
9.660000,1.447782,0.489145,-1.122561,0.020410,-0.148358,0.115039,1.400000,0.300000
9.670000,1.447871,0.488961,-1.124045,0.020586,-0.148853,0.114997,1.400000,0.300000
9.680000,1.447960,0.488775,-1.125533,0.020764,-0.149354,0.114955,1.400000,0.300000
9.690000,1.448049,0.488588,-1.127027,0.020945,-0.149860,0.114912,1.400000,0.300000
9.700000,1.448139,0.488399,-1.128525,0.021128,-0.150372,0.114870,1.400000,0.300000
9.710000,1.448229,0.488208,-1.130029,0.021313,-0.150888,0.114826,1.400000,0.300000
9.720000,1.448320,0.488015,-1.131538,0.021501,-0.151410,0.114783,1.400000,0.300000
9.730000,1.448411,0.487820,-1.133052,0.021691,-0.151936,0.114740,1.400000,0.300000
9.740000,1.448503,0.487624,-1.134571,0.021883,-0.152467,0.114696,1.400000,0.300000
9.750000,1.448595,0.487425,-1.136096,0.022077,-0.153002,0.114651,1.400000,0.300000
9.760000,1.448688,0.487225,-1.137626,0.022274,-0.153541,0.114607,1.400000,0.300000
9.770000,1.448781,0.487023,-1.139161,0.022473,-0.154085,0.114562,1.400000,0.300000
9.780000,1.448875,0.486819,-1.140702,0.022674,-0.154632,0.114517,1.400000,0.300000
9.790000,1.448969,0.486612,-1.142249,0.022877,-0.155183,0.114472,1.400000,0.300000
9.800000,1.449064,0.486404,-1.143800,0.023083,-0.155738,0.114427,1.400000,0.300000
9.810000,1.449160,0.486194,-1.145358,0.023290,-0.156296,0.114381,1.400000,0.300000
9.820000,1.449256,0.485982,-1.146921,0.023500,-0.156857,0.114335,1.400000,0.300000
9.830000,1.449352,0.485768,-1.148489,0.023712,-0.157422,0.114288,1.400000,0.300000
9.840000,1.449449,0.485551,-1.150064,0.023926,-0.157989,0.114242,1.400000,0.300000
9.850000,1.449547,0.485333,-1.151644,0.024142,-0.158560,0.114195,1.400000,0.300000
9.860000,1.449645,0.485112,-1.153229,0.024360,-0.159133,0.114147,1.400000,0.300000
9.870000,1.449743,0.484889,-1.154820,0.024580,-0.159708,0.114100,1.400000,0.300000
9.880000,1.449843,0.484664,-1.156418,0.024802,-0.160286,0.114052,1.400000,0.300000
9.890000,1.449942,0.484437,-1.158020,0.025026,-0.160866,0.114004,1.400000,0.300000
9.900000,1.450043,0.484208,-1.159629,0.025219,-0.161459,0.113955,1.400000,0.300000
9.910000,1.450143,0.483977,-1.161244,0.025389,-0.162061,0.113906,1.400000,0.300000
9.920000,1.450244,0.483744,-1.162864,0.025597,-0.162653,0.113857,1.400000,0.300000
9.930000,1.450345,0.483509,-1.164491,0.025821,-0.163242,0.113807,1.400000,0.300000
9.940000,1.450447,0.483271,-1.166123,0.026050,-0.163831,0.113757,1.400000,0.300000
9.950000,1.450550,0.483032,-1.167762,0.026284,-0.164421,0.113707,1.400000,0.300000
9.960000,1.450652,0.482790,-1.169406,0.026520,-0.165013,0.113656,1.400000,0.300000
9.970000,1.450756,0.482546,-1.171056,0.026759,-0.165606,0.113606,1.400000,0.300000
9.980000,1.450860,0.482299,-1.172712,0.026999,-0.166200,0.113555,1.400000,0.300000
9.990000,1.450964,0.482050,-1.174374,0.027241,-0.166795,0.113503,1.400000,0.300000
10.000000,1.451069,0.481799,-1.176042,0.027486,-0.167391,0.113452,1.400000,0.300000
10.010000,1.451175,0.481545,-1.177716,0.027732,-0.167988,0.113400,1.400000,0.300000
10.020000,1.451281,0.481289,-1.179396,0.027981,-0.168586,0.113347,1.400000,0.300000
10.030000,1.451387,0.481030,-1.181082,0.028231,-0.169184,0.113295,1.400000,0.300000
10.040000,1.451494,0.480769,-1.182773,0.028483,-0.169783,0.113242,1.400000,0.300000
10.050000,1.451602,0.480505,-1.184471,0.028737,-0.170383,0.113189,1.400000,0.300000
10.060000,1.451710,0.480239,-1.186175,0.028993,-0.170982,0.113136,1.400000,0.300000
10.070000,1.451818,0.479970,-1.187885,0.029255,-0.171583,0.113081,1.400000,0.300000
10.080000,1.451928,0.479699,-1.189601,0.029549,-0.172188,0.113023,1.400000,0.300000
10.090000,1.452037,0.479424,-1.191323,0.029829,-0.172799,0.112964,1.400000,0.300000
10.100000,1.452148,0.479147,-1.193051,0.030104,-0.173412,0.112905,1.400000,0.300000
10.110000,1.452258,0.478867,-1.194785,0.030380,-0.174026,0.112846,1.400000,0.300000
10.120000,1.452370,0.478584,-1.196525,0.030656,-0.174641,0.112786,1.400000,0.300000
10.130000,1.452481,0.478299,-1.198271,0.030935,-0.175256,0.112726,1.400000,0.300000
10.140000,1.452594,0.478011,-1.200024,0.031216,-0.175871,0.112665,1.400000,0.300000
10.150000,1.452707,0.477720,-1.201783,0.031498,-0.176485,0.112604,1.400000,0.300000
10.160000,1.452820,0.477426,-1.203547,0.031783,-0.177100,0.112543,1.400000,0.300000
10.170000,1.452934,0.477129,-1.205318,0.032070,-0.177713,0.112481,1.400000,0.300000
10.180000,1.453048,0.476829,-1.207096,0.032360,-0.178327,0.112419,1.400000,0.300000
10.190000,1.453163,0.476527,-1.208879,0.032651,-0.178940,0.112357,1.400000,0.300000
10.200000,1.453278,0.476221,-1.210668,0.032945,-0.179552,0.112294,1.400000,0.300000
10.210000,1.453394,0.475913,-1.212464,0.033241,-0.180163,0.112231,1.400000,0.300000
10.220000,1.453510,0.475602,-1.214265,0.033540,-0.180773,0.112168,1.400000,0.300000
10.230000,1.453627,0.475287,-1.216073,0.033840,-0.181383,0.112105,1.400000,0.300000
10.240000,1.453745,0.474970,-1.217887,0.034143,-0.181991,0.112041,1.400000,0.300000
10.250000,1.453862,0.474649,-1.219707,0.034448,-0.182598,0.111976,1.400000,0.300000
10.260000,1.453980,0.474326,-1.221533,0.034756,-0.183205,0.111912,1.400000,0.300000
10.270000,1.454099,0.473999,-1.223365,0.035066,-0.183809,0.111847,1.400000,0.300000
10.280000,1.454218,0.473669,-1.225203,0.035378,-0.184413,0.111781,1.400000,0.300000
10.290000,1.454338,0.473336,-1.227047,0.035692,-0.185015,0.111716,1.400000,0.300000
10.300000,1.454458,0.473000,-1.228897,0.036009,-0.185615,0.111650,1.400000,0.300000
10.310000,1.454578,0.472661,-1.230753,0.036329,-0.186214,0.111583,1.400000,0.300000
10.320000,1.454699,0.472318,-1.232616,0.036651,-0.186811,0.111516,1.400000,0.300000
10.330000,1.454820,0.471972,-1.234484,0.036975,-0.187406,0.111449,1.400000,0.300000
10.340000,1.454942,0.471623,-1.236358,0.037301,-0.188000,0.111382,1.400000,0.300000
10.350000,1.455064,0.471271,-1.238238,0.037631,-0.188591,0.111315,1.400000,0.300000
10.360000,1.455187,0.470915,-1.240124,0.037962,-0.189181,0.111247,1.400000,0.300000
10.370000,1.455309,0.470556,-1.242015,0.038296,-0.189768,0.111178,1.400000,0.300000
10.380000,1.455433,0.470193,-1.243913,0.038633,-0.190353,0.111110,1.400000,0.300000
10.390000,1.455556,0.469827,-1.245817,0.038974,-0.190927,0.111038,1.400000,0.300000
10.400000,1.455681,0.469458,-1.247726,0.039317,-0.191490,0.110963,1.400000,0.300000
10.410000,1.455805,0.469085,-1.249641,0.039660,-0.192050,0.110888,1.400000,0.300000
10.420000,1.455930,0.468708,-1.251561,0.040003,-0.192608,0.110812,1.400000,0.300000
10.430000,1.456055,0.468328,-1.253487,0.040349,-0.193163,0.110736,1.400000,0.300000
10.440000,1.456181,0.467945,-1.255419,0.040697,-0.193714,0.110659,1.400000,0.300000
10.450000,1.456306,0.467558,-1.257356,0.041047,-0.194262,0.110582,1.400000,0.300000
10.460000,1.456433,0.467167,-1.259299,0.041400,-0.194806,0.110505,1.400000,0.300000
10.470000,1.456559,0.466773,-1.261247,0.041755,-0.195347,0.110428,1.400000,0.300000
10.480000,1.456686,0.466375,-1.263200,0.042112,-0.195884,0.110350,1.400000,0.300000
10.490000,1.456813,0.465974,-1.265159,0.042472,-0.196417,0.110272,1.400000,0.300000
10.500000,1.456940,0.465569,-1.267123,0.042835,-0.196946,0.110193,1.400000,0.300000
10.510000,1.457068,0.465160,-1.269093,0.043200,-0.197471,0.110114,1.400000,0.300000
10.520000,1.457196,0.464747,-1.271067,0.043568,-0.197992,0.110035,1.400000,0.300000
10.530000,1.457324,0.464331,-1.273047,0.043938,-0.198508,0.109955,1.400000,0.300000
10.540000,1.457453,0.463911,-1.275032,0.044311,-0.199020,0.109875,1.400000,0.300000
10.550000,1.457581,0.463487,-1.277023,0.044687,-0.199528,0.109795,1.400000,0.300000
10.560000,1.457710,0.463059,-1.279018,0.045065,-0.200031,0.109715,1.400000,0.300000
10.570000,1.457840,0.462627,-1.281018,0.045446,-0.200530,0.109634,1.400000,0.300000
10.580000,1.457969,0.462191,-1.283024,0.045830,-0.201024,0.109553,1.400000,0.300000
10.590000,1.458099,0.461752,-1.285034,0.046216,-0.201513,0.109471,1.400000,0.300000
10.600000,1.458229,0.461308,-1.287049,0.046605,-0.201997,0.109389,1.400000,0.300000
10.610000,1.458359,0.460861,-1.289069,0.046996,-0.202476,0.109307,1.400000,0.300000
10.620000,1.458489,0.460409,-1.291094,0.047391,-0.202950,0.109225,1.400000,0.300000
10.630000,1.458619,0.459953,-1.293123,0.047795,-0.203416,0.109141,1.400000,0.300000
10.640000,1.458750,0.459494,-1.295157,0.048258,-0.203862,0.109051,1.400000,0.300000
10.650000,1.458881,0.459029,-1.297196,0.048690,-0.204314,0.108961,1.400000,0.300000
10.660000,1.459012,0.458560,-1.299239,0.049109,-0.204766,0.108870,1.400000,0.300000
10.670000,1.459143,0.458087,-1.301287,0.049522,-0.205215,0.108779,1.400000,0.300000
10.680000,1.459274,0.457610,-1.303339,0.049934,-0.205660,0.108687,1.400000,0.300000
10.690000,1.459406,0.457128,-1.305396,0.050347,-0.206098,0.108595,1.400000,0.300000
10.700000,1.459537,0.456642,-1.307457,0.050761,-0.206530,0.108503,1.400000,0.300000
10.710000,1.459669,0.456152,-1.309522,0.051177,-0.206955,0.108410,1.400000,0.300000
10.720000,1.459801,0.455657,-1.311591,0.051596,-0.207374,0.108317,1.400000,0.300000
10.730000,1.459932,0.455158,-1.313665,0.052016,-0.207785,0.108224,1.400000,0.300000
10.740000,1.460064,0.454655,-1.315743,0.052391,-0.208210,0.108130,1.400000,0.300000
10.750000,1.460196,0.454148,-1.317825,0.052742,-0.208641,0.108035,1.400000,0.300000
10.760000,1.460327,0.453637,-1.319911,0.053136,-0.209050,0.107940,1.400000,0.300000
10.770000,1.460459,0.453122,-1.322002,0.053553,-0.209444,0.107845,1.400000,0.300000
10.780000,1.460590,0.452603,-1.324096,0.053983,-0.209827,0.107749,1.400000,0.300000
10.790000,1.460721,0.452079,-1.326195,0.054422,-0.210201,0.107654,1.400000,0.300000
10.800000,1.460852,0.451551,-1.328297,0.054866,-0.210566,0.107558,1.400000,0.300000
10.810000,1.460984,0.451019,-1.330402,0.055315,-0.210925,0.107462,1.400000,0.300000
10.820000,1.461115,0.450481,-1.332512,0.055768,-0.211275,0.107365,1.400000,0.300000
10.830000,1.461246,0.449939,-1.334624,0.056255,-0.211612,0.107267,1.400000,0.300000
10.840000,1.461377,0.449392,-1.336740,0.056979,-0.211897,0.107162,1.400000,0.300000
10.850000,1.461508,0.448838,-1.338859,0.057593,-0.212220,0.107056,1.400000,0.300000
10.860000,1.461640,0.448277,-1.340982,0.058148,-0.212560,0.106950,1.400000,0.300000
10.870000,1.461772,0.447711,-1.343107,0.058674,-0.212905,0.106842,1.400000,0.300000
10.880000,1.461904,0.447139,-1.345236,0.059185,-0.213249,0.106735,1.400000,0.300000
10.890000,1.462036,0.446562,-1.347369,0.059690,-0.213588,0.106627,1.400000,0.300000
10.900000,1.462167,0.445980,-1.349505,0.060192,-0.213921,0.106518,1.400000,0.300000
10.910000,1.462299,0.445392,-1.351644,0.060695,-0.214246,0.106409,1.400000,0.300000
10.920000,1.462430,0.444800,-1.353786,0.061199,-0.214563,0.106300,1.400000,0.300000
10.930000,1.462561,0.444202,-1.355932,0.061706,-0.214872,0.106191,1.400000,0.300000
10.940000,1.462692,0.443599,-1.358081,0.062215,-0.215171,0.106081,1.400000,0.300000
10.950000,1.462823,0.442991,-1.360232,0.062728,-0.215461,0.105971,1.400000,0.300000
10.960000,1.462953,0.442377,-1.362387,0.063243,-0.215741,0.105861,1.400000,0.300000
10.970000,1.463083,0.441758,-1.364544,0.063762,-0.216012,0.105751,1.400000,0.300000
10.980000,1.463213,0.441134,-1.366705,0.064284,-0.216274,0.105640,1.400000,0.300000
10.990000,1.463343,0.440504,-1.368867,0.064809,-0.216525,0.105529,1.400000,0.300000
11.000000,1.463472,0.439869,-1.371032,0.065357,-0.216750,0.105416,1.400000,0.300000
11.010000,1.463601,0.439229,-1.373200,0.065978,-0.216906,0.105295,1.400000,0.300000
11.020000,1.463730,0.438582,-1.375369,0.066568,-0.217068,0.105174,1.400000,0.300000
11.030000,1.463859,0.437928,-1.377540,0.067142,-0.217231,0.105053,1.400000,0.300000
11.040000,1.463987,0.437269,-1.379712,0.067708,-0.217389,0.104931,1.400000,0.300000
11.050000,1.464115,0.436604,-1.381886,0.068271,-0.217542,0.104809,1.400000,0.300000
11.060000,1.464242,0.435934,-1.384061,0.068833,-0.217688,0.104686,1.400000,0.300000
11.070000,1.464369,0.435257,-1.386238,0.069398,-0.217826,0.104563,1.400000,0.300000
11.080000,1.464496,0.434575,-1.388416,0.069965,-0.217955,0.104440,1.400000,0.300000
11.090000,1.464622,0.433887,-1.390596,0.070535,-0.218075,0.104317,1.400000,0.300000
11.100000,1.464748,0.433193,-1.392777,0.071110,-0.218187,0.104193,1.400000,0.300000
11.110000,1.464873,0.432493,-1.394959,0.071688,-0.218288,0.104070,1.400000,0.300000
11.120000,1.464997,0.431787,-1.397142,0.072270,-0.218381,0.103946,1.400000,0.300000
11.130000,1.465122,0.431075,-1.399325,0.072856,-0.218464,0.103821,1.400000,0.300000
11.140000,1.465245,0.430357,-1.401510,0.073446,-0.218536,0.103697,1.400000,0.300000
11.150000,1.465368,0.429633,-1.403695,0.074274,-0.218539,0.103567,1.400000,0.300000
11.160000,1.465491,0.428900,-1.405881,0.075252,-0.218506,0.103432,1.400000,0.300000
11.170000,1.465613,0.428158,-1.408066,0.076105,-0.218516,0.103296,1.400000,0.300000
11.180000,1.465736,0.427407,-1.410251,0.076881,-0.218549,0.103159,1.400000,0.300000
11.190000,1.465858,0.426647,-1.412436,0.077610,-0.218591,0.103021,1.400000,0.300000
11.200000,1.465980,0.425881,-1.414622,0.078313,-0.218635,0.102883,1.400000,0.300000
11.210000,1.466101,0.425107,-1.416809,0.078999,-0.218674,0.102745,1.400000,0.300000
11.220000,1.466221,0.424326,-1.418995,0.079678,-0.218707,0.102606,1.400000,0.300000
11.230000,1.466340,0.423539,-1.421183,0.080352,-0.218731,0.102467,1.400000,0.300000
11.240000,1.466459,0.422744,-1.423370,0.081025,-0.218743,0.102328,1.400000,0.300000
11.250000,1.466578,0.421942,-1.425557,0.081700,-0.218745,0.102189,1.400000,0.300000
11.260000,1.466695,0.421134,-1.427745,0.082376,-0.218734,0.102049,1.400000,0.300000
11.270000,1.466811,0.420318,-1.429932,0.083055,-0.218711,0.101909,1.400000,0.300000
11.280000,1.466927,0.419496,-1.432119,0.083898,-0.218581,0.101763,1.400000,0.300000
11.290000,1.467042,0.418665,-1.434305,0.084794,-0.218402,0.101612,1.400000,0.300000
11.300000,1.467157,0.417825,-1.436489,0.085626,-0.218240,0.101460,1.400000,0.300000
11.310000,1.467270,0.416976,-1.438671,0.086417,-0.218086,0.101308,1.400000,0.300000
11.320000,1.467383,0.416119,-1.440852,0.087182,-0.217932,0.101156,1.400000,0.300000
11.330000,1.467495,0.415255,-1.443032,0.087933,-0.217774,0.101003,1.400000,0.300000
11.340000,1.467606,0.414382,-1.445209,0.088675,-0.217610,0.100850,1.400000,0.300000
11.350000,1.467717,0.413503,-1.447385,0.089413,-0.217436,0.100697,1.400000,0.300000
11.360000,1.467826,0.412615,-1.449560,0.090150,-0.217252,0.100543,1.400000,0.300000
11.370000,1.467934,0.411720,-1.451732,0.090888,-0.217058,0.100390,1.400000,0.300000
11.380000,1.468041,0.410818,-1.453903,0.091628,-0.216851,0.100236,1.400000,0.300000
11.390000,1.468147,0.409907,-1.456071,0.092419,-0.216615,0.100081,1.400000,0.300000
11.400000,1.468251,0.408989,-1.458238,0.093626,-0.216224,0.099916,1.400000,0.300000
11.410000,1.468356,0.408059,-1.460400,0.094707,-0.215876,0.099750,1.400000,0.300000
11.420000,1.468459,0.407117,-1.462559,0.095704,-0.215553,0.099583,1.400000,0.300000
11.430000,1.468561,0.406166,-1.464714,0.096645,-0.215244,0.099416,1.400000,0.300000
11.440000,1.468663,0.405205,-1.466866,0.097548,-0.214939,0.099248,1.400000,0.300000
11.450000,1.468763,0.404234,-1.469016,0.098428,-0.214634,0.099080,1.400000,0.300000
11.460000,1.468862,0.403255,-1.471162,0.099293,-0.214323,0.098911,1.400000,0.300000
11.470000,1.468959,0.402267,-1.473305,0.100149,-0.214005,0.098743,1.400000,0.300000
11.480000,1.469056,0.401270,-1.475445,0.101000,-0.213677,0.098574,1.400000,0.300000
11.490000,1.469151,0.400265,-1.477582,0.101850,-0.213339,0.098405,1.400000,0.300000
11.500000,1.469245,0.399250,-1.479716,0.103157,-0.212818,0.098228,1.400000,0.300000
11.510000,1.469337,0.398223,-1.481844,0.104508,-0.212278,0.098047,1.400000,0.300000
11.520000,1.469429,0.397182,-1.483967,0.105734,-0.211779,0.097864,1.400000,0.300000
11.530000,1.469520,0.396128,-1.486084,0.106872,-0.211306,0.097681,1.400000,0.300000
11.540000,1.469609,0.395063,-1.488197,0.107950,-0.210848,0.097497,1.400000,0.300000
11.550000,1.469697,0.393988,-1.490306,0.108985,-0.210395,0.097313,1.400000,0.300000
11.560000,1.469783,0.392901,-1.492410,0.109992,-0.209942,0.097129,1.400000,0.300000
11.570000,1.469868,0.391805,-1.494509,0.110980,-0.209485,0.096945,1.400000,0.300000
11.580000,1.469952,0.390698,-1.496604,0.111955,-0.209020,0.096760,1.400000,0.300000
11.590000,1.470034,0.389581,-1.498694,0.113202,-0.208449,0.096571,1.400000,0.300000
11.600000,1.470114,0.388452,-1.500779,0.114861,-0.207727,0.096373,1.400000,0.300000
11.610000,1.470193,0.387306,-1.502856,0.116362,-0.207063,0.096174,1.400000,0.300000
11.620000,1.470271,0.386145,-1.504927,0.117750,-0.206438,0.095973,1.400000,0.300000
11.630000,1.470347,0.384970,-1.506991,0.119055,-0.205837,0.095772,1.400000,0.300000
11.640000,1.470422,0.383782,-1.509049,0.120302,-0.205251,0.095571,1.400000,0.300000
11.650000,1.470495,0.382581,-1.511102,0.121507,-0.204671,0.095369,1.400000,0.300000
11.660000,1.470566,0.381368,-1.513149,0.122683,-0.204093,0.095167,1.400000,0.300000
11.670000,1.470636,0.380143,-1.515190,0.123840,-0.203512,0.094965,1.400000,0.300000
